STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,centlat,centlong,id,GEO_id,GEO_id2,GEO_displa,ACS_14_5YR,ACS_14_5_1,GEO_id_1,GEO_id2_1,GEO_disp_1,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
expanded_label,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,centroid latitude,centroid longitude,,xxx,xxx,xxx,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),xxx,xxx,xxx,Estimate; Total:,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
11,1,100,2,1500000US110010001002,1.10E+11,2,BG,199344,0,38.90830019,-77.05419866,0,1500000US110010001002,1.1001E+11,"Block Group 2, Census Tract 1, District of Columbia, District of Columbia",121648,36954,1500000US110010001002,1.10E+11,"Block Group 2, Census Tract 1, District of Columbia, District of Columbia",822,138,0,12,0,12,0,12,822,138,62,49,760,142
11,1,502,2,1500000US110010005022,1.10E+11,2,BG,176065,0,38.93015966,-77.05856177,0,1500000US110010005022,1.1001E+11,"Block Group 2, Census Tract 5.02, District of Columbia, District of Columbia",103750,23558,1500000US110010005022,1.10E+11,"Block Group 2, Census Tract 5.02, District of Columbia, District of Columbia",858,97,21,24,21,24,0,12,837,98,56,47,781,97
11,1,2701,3,1500000US110010027013,1.10E+11,3,BG,233287,0,38.93476858,-77.04422038,0,1500000US110010027013,1.1001E+11,"Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia",166469,49676,1500000US110010027013,1.10E+11,"Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia",339,67,0,12,0,12,0,12,339,67,0,12,339,67
11,1,7809,1,1500000US110010078091,1.10E+11,1,BG,255912,0,38.90188115,-76.92770999,0,1500000US110010078091,1.1001E+11,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",35117,8503,1500000US110010078091,1.10E+11,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",749,113,200,99,68,51,132,83,549,105,176,82,373,104
11,1,5800,2,1500000US110010058002,1.10E+11,2,BG,232950,0,38.89743112,-77.02045237,0,1500000US110010058002,1.1001E+11,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",111250,28036,1500000US110010058002,1.10E+11,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",1084,102,75,37,55,35,20,21,1009,105,71,47,938,102
11,1,4300,1,1500000US110010043001,1.10E+11,1,BG,122783,0,38.91811139,-77.03422762,0,1500000US110010043001,1.1001E+11,"Block Group 1, Census Tract 43, District of Columbia, District of Columbia",72361,15369,1500000US110010043001,1.10E+11,"Block Group 1, Census Tract 43, District of Columbia, District of Columbia",1199,122,90,44,60,38,30,27,1109,120,104,69,1005,128
11,1,9504,2,1500000US110010095042,1.10E+11,2,BG,555040,0,38.94354289,-76.99391516,0,1500000US110010095042,1.1001E+11,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",73214,11361,1500000US110010095042,1.10E+11,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",408,89,34,30,0,12,34,30,374,88,80,40,294,97
11,1,8100,1,1500000US110010081001,1.10E+11,1,BG,70933,0,38.89585383,-76.99236075,0,1500000US110010081001,1.1001E+11,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",121429,43108,1500000US110010081001,1.10E+11,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",322,71,14,16,6,10,8,12,308,70,15,17,293,72
11,1,7703,1,1500000US110010077031,1.10E+11,1,BG,372480,0,38.88684045,-76.94360824,0,1500000US110010077031,1.1001E+11,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",38690,32182,1500000US110010077031,1.10E+11,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",488,101,50,55,0,12,50,55,438,107,152,74,286,114
11,1,1901,4,1500000US110010019014,1.10E+11,4,BG,189856,0,38.96860273,-77.02366887,0,1500000US110010019014,1.1001E+11,"Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",73542,23481,1500000US110010019014,1.10E+11,"Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",251,65,30,29,30,29,0,12,221,64,26,20,195,70
11,1,5800,1,1500000US110010058001,1.10E+11,1,BG,677476,0,38.89801164,-77.02717393,0,1500000US110010058001,1.1001E+11,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",136250,22868,1500000US110010058001,1.10E+11,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",634,102,0,12,0,12,0,12,634,102,0,12,634,102
11,1,2202,3,1500000US110010022023,1.10E+11,3,BG,105025,0,38.95070627,-77.01771504,0,1500000US110010022023,1.1001E+11,"Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia",73125,30572,1500000US110010022023,1.10E+11,"Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia",325,83,35,42,0,12,35,42,290,80,38,27,252,81
11,1,4902,2,1500000US110010049022,1.10E+11,2,BG,198137,0,38.9051569,-77.02442185,0,1500000US110010049022,1.1001E+11,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",118406,14159,1500000US110010049022,1.10E+11,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",1109,103,69,53,40,55,29,32,1040,116,13,15,1027,118
11,1,3200,2,1500000US110010032002,1.10E+11,2,BG,96651,0,38.9339113,-77.0213676,0,1500000US110010032002,1.1001E+11,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia",41864,14056,1500000US110010032002,1.10E+11,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia",434,106,60,47,42,47,18,22,374,98,19,22,355,98
11,1,1901,2,1500000US110010019012,1.10E+11,2,BG,171266,0,38.96382436,-77.02387049,0,1500000US110010019012,1.1001E+11,"Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia",73382,22079,1500000US110010019012,1.10E+11,"Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia",392,99,21,24,0,12,21,24,371,98,97,62,274,87
11,1,1402,2,1500000US110010014022,1.10E+11,2,BG,359693,0,38.95919971,-77.06263796,0,1500000US110010014022,1.1001E+11,"Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia",118214,113883,1500000US110010014022,1.10E+11,"Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia",448,93,0,12,0,12,0,12,448,93,171,90,277,57
11,1,7809,2,1500000US110010078092,1.10E+11,2,BG,279343,0,38.90119687,-76.93658875,0,1500000US110010078092,1.1001E+11,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",51429,16288,1500000US110010078092,1.10E+11,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",382,91,115,73,45,36,70,64,267,93,30,25,237,94
11,1,1902,1,1500000US110010019021,1.10E+11,1,BG,427039,0,38.96130769,-77.01498834,0,1500000US110010019021,1.1001E+11,"Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia",98558,22397,1500000US110010019021,1.10E+11,"Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia",505,56,64,35,18,17,46,35,441,65,118,56,323,57
11,1,1804,2,1500000US110010018042,1.10E+11,2,BG,228178,0,38.96699868,-77.02858,0,1500000US110010018042,1.1001E+11,"Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia",54625,34552,1500000US110010018042,1.10E+11,"Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia",509,114,121,75,46,35,75,68,388,108,58,42,330,109
11,1,701,1,1500000US110010007011,1.10E+11,1,BG,174647,0,38.93145416,-77.07561297,0,1500000US110010007011,1.1001E+11,"Block Group 1, Census Tract 7.01, District of Columbia, District of Columbia",63015,9889,1500000US110010007011,1.10E+11,"Block Group 1, Census Tract 7.01, District of Columbia, District of Columbia",686,126,0,12,0,12,0,12,686,126,0,12,686,126
11,1,9603,1,1500000US110010096031,1.10E+11,1,BG,255929,0,38.89167154,-76.94292359,0,1500000US110010096031,1.1001E+11,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",44160,11308,1500000US110010096031,1.10E+11,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",715,117,201,80,121,67,80,55,514,111,141,75,373,112
11,1,6700,2,1500000US110010067002,1.10E+11,2,BG,114829,0,38.88727878,-76.98995936,0,1500000US110010067002,1.1001E+11,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",131875,29517,1500000US110010067002,1.10E+11,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",584,80,7,13,0,12,7,13,577,83,48,39,529,81
11,1,7709,2,1500000US110010077092,1.10E+11,2,BG,151847,0,38.87368317,-76.96720996,0,1500000US110010077092,1.1001E+11,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",44318,7121,1500000US110010077092,1.10E+11,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",400,81,103,74,66,66,37,44,297,80,78,48,219,77
11,1,702,1,1500000US110010007021,1.10E+11,1,BG,143689,0,38.92390345,-77.07980804,0,1500000US110010007021,1.1001E+11,"Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia",81750,15846,1500000US110010007021,1.10E+11,"Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia",788,135,0,12,0,12,0,12,788,135,31,35,757,137
11,1,7806,2,1500000US110010078062,1.10E+11,2,BG,392579,0,38.90557654,-76.93642387,0,1500000US110010078062,1.1001E+11,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",39194,9651,1500000US110010078062,1.10E+11,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",408,72,99,57,34,34,65,44,309,84,58,39,251,80
11,1,600,3,1500000US110010006003,1.10E+11,3,BG,174391,45,38.93310199,-77.06944799,0,1500000US110010006003,1.1001E+11,"Block Group 3, Census Tract 6, District of Columbia, District of Columbia",159167,99039,1500000US110010006003,1.10E+11,"Block Group 3, Census Tract 6, District of Columbia, District of Columbia",336,57,0,12,0,12,0,12,336,57,29,33,307,62
11,1,901,3,1500000US110010009013,1.10E+11,3,BG,938049,0,38.93848882,-77.09331826,0,1500000US110010009013,1.1001E+11,"Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia","250,000+",***,1500000US110010009013,1.10E+11,"Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia",427,68,34,53,0,12,34,53,393,65,84,37,309,66
11,1,1001,6,1500000US110010010016,1.10E+11,6,BG,352098,0,38.94570164,-77.09341464,0,1500000US110010010016,1.1001E+11,"Block Group 6, Census Tract 10.01, District of Columbia, District of Columbia",187625,41466,1500000US110010010016,1.10E+11,"Block Group 6, Census Tract 10.01, District of Columbia, District of Columbia",418,64,0,12,0,12,0,12,418,64,54,38,364,66
11,1,1001,1,1500000US110010010011,1.10E+11,1,BG,277608,0,38.95739565,-77.08688934,0,1500000US110010010011,1.1001E+11,"Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia",137431,37663,1500000US110010010011,1.10E+11,"Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia",271,63,0,12,0,12,0,12,271,63,46,36,225,70
11,1,10300,2,1500000US110010103002,1.10E+11,2,BG,239409,0,38.9806539,-77.02321358,0,1500000US110010103002,1.1001E+11,"Block Group 2, Census Tract 103, District of Columbia, District of Columbia",71728,17914,1500000US110010103002,1.10E+11,"Block Group 2, Census Tract 103, District of Columbia, District of Columbia",459,69,84,56,0,12,84,56,375,94,58,46,317,89
11,1,10300,3,1500000US110010103003,1.10E+11,3,BG,257181,0,38.9760153,-77.02344534,0,1500000US110010103003,1.1001E+11,"Block Group 3, Census Tract 103, District of Columbia, District of Columbia",40441,12252,1500000US110010103003,1.10E+11,"Block Group 3, Census Tract 103, District of Columbia, District of Columbia",436,79,76,47,17,20,59,47,360,78,95,43,265,76
11,1,1803,1,1500000US110010018031,1.10E+11,1,BG,987027,31934,38.9673098,-77.04048296,0,1500000US110010018031,1.1001E+11,"Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia",69091,17454,1500000US110010018031,1.10E+11,"Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia",572,98,43,30,18,20,25,23,529,100,83,50,446,96
11,1,1901,1,1500000US110010019011,1.10E+11,1,BG,234920,0,38.96091005,-77.02366731,0,1500000US110010019011,1.1001E+11,"Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia",75750,46129,1500000US110010019011,1.10E+11,"Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia",380,93,35,27,17,19,18,20,345,94,45,35,300,86
11,1,2102,3,1500000US110010021023,1.10E+11,3,BG,98074,0,38.95504945,-77.01262687,0,1500000US110010021023,1.1001E+11,"Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia",74213,50459,1500000US110010021023,1.10E+11,"Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia",471,105,129,88,71,61,58,66,342,107,20,17,322,104
11,1,2202,2,1500000US110010022022,1.10E+11,2,BG,98485,0,38.94788042,-77.01751275,0,1500000US110010022022,1.1001E+11,"Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia",55500,43230,1500000US110010022022,1.10E+11,"Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia",310,78,54,36,9,13,45,36,256,75,48,38,208,71
11,1,2501,1,1500000US110010025011,1.10E+11,1,BG,315730,0,38.94465226,-77.02937292,0,1500000US110010025011,1.1001E+11,"Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",19485,3679,1500000US110010025011,1.10E+11,"Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia",509,81,102,59,43,38,59,46,407,81,69,41,338,81
11,1,2502,2,1500000US110010025022,1.10E+11,2,BG,150692,0,38.93703188,-77.02699651,0,1500000US110010025022,1.1001E+11,"Block Group 2, Census Tract 25.02, District of Columbia, District of Columbia",61815,28170,1500000US110010025022,1.10E+11,"Block Group 2, Census Tract 25.02, District of Columbia, District of Columbia",561,128,46,43,14,18,32,40,515,140,14,19,501,142
11,1,3302,1,1500000US110010033021,1.10E+11,1,BG,109357,0,38.91506889,-77.01149696,0,1500000US110010033021,1.1001E+11,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",83981,21198,1500000US110010033021,1.10E+11,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",488,74,35,27,12,20,23,20,453,75,59,35,394,76
11,1,4001,3,1500000US110010040013,1.10E+11,3,BG,138752,2414,38.92091707,-77.04760317,0,1500000US110010040013,1.1001E+11,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",109977,13357,1500000US110010040013,1.10E+11,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",1149,132,0,12,0,12,0,12,1149,132,63,50,1086,131
11,1,4802,2,1500000US110010048022,1.10E+11,2,BG,148639,0,38.90587351,-77.02044541,0,1500000US110010048022,1.1001E+11,"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia",34388,8981,1500000US110010048022,1.10E+11,"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia",901,107,129,77,78,62,51,47,772,125,179,91,593,118
11,1,5002,4,1500000US110010050024,1.10E+11,4,BG,31158,0,38.90489618,-77.02825547,0,1500000US110010050024,1.1001E+11,"Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia",71338,5196,1500000US110010050024,1.10E+11,"Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia",693,163,0,12,0,12,0,12,693,163,96,73,597,163
11,1,10800,1,1500000US110010108001,1.10E+11,1,BG,112810,0,38.90069992,-77.04713527,0,1500000US110010108001,1.1001E+11,"Block Group 1, Census Tract 108, District of Columbia, District of Columbia",27440,18279,1500000US110010108001,1.10E+11,"Block Group 1, Census Tract 108, District of Columbia, District of Columbia",189,73,0,12,0,12,0,12,189,73,0,12,189,73
11,1,6600,1,1500000US110010066001,1.10E+11,1,BG,290559,0,38.8874763,-76.99880141,0,1500000US110010066001,1.1001E+11,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",159659,19081,1500000US110010066001,1.10E+11,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",855,86,10,15,0,12,10,15,845,85,67,42,778,80
11,1,4400,1,1500000US110010044001,1.10E+11,1,BG,246895,0,38.91877681,-77.02814588,0,1500000US110010044001,1.1001E+11,"Block Group 1, Census Tract 44, District of Columbia, District of Columbia",129375,28209,1500000US110010044001,1.10E+11,"Block Group 1, Census Tract 44, District of Columbia, District of Columbia",1863,122,31,47,31,47,0,12,1832,131,203,95,1629,152
11,1,7409,2,1500000US110010074092,1.10E+11,2,BG,157704,0,38.84563137,-76.97386258,0,1500000US110010074092,1.1001E+11,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",27656,44338,1500000US110010074092,1.10E+11,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",437,88,198,76,47,34,151,70,239,86,42,31,197,84
11,1,7409,1,1500000US110010074091,1.10E+11,1,BG,84235,0,38.84674798,-76.96934879,0,1500000US110010074091,1.1001E+11,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",34153,11395,1500000US110010074091,1.10E+11,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",425,86,197,86,150,79,47,41,228,94,124,79,104,62
11,1,7604,3,1500000US110010076043,1.10E+11,3,BG,382986,0,38.8686365,-76.96400829,0,1500000US110010076043,1.1001E+11,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",46477,14147,1500000US110010076043,1.10E+11,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",467,116,158,76,129,65,29,34,309,103,65,49,244,88
